workappid,workappcategoryid,userid,usermanagerid,usertypeofworkid,userroleid,permissionlevelid,permissionlevelisprivileged,0f59352a-ac72-4939-a50a-968d45eaaa48,1b6fbbb5-c339-48b3-a687-3cf94743b6ed,28978f92-779b-4c5b-9158-ee2f50126e82,3539597d-bf7c-48a9-b17b-0a6797fd7a9c,51b9afbc-5cd2-4f0e-b6dd-df8ccc59349c,7a2e09e6-1c6c-48d9-9158-0c20522fea6e,9d443c13-9ecd-4968-aedb-b29091d86e0d,9ed4c25f-ddbf-4165-87f0-dbc21fec27d3,NULL,b0ea3967-d8ae-4d3b-8c67-36c8093b2f4f,b2461ae8-bdb8-4e26-b498-fcc5f24a11b5,f88e80cf-980b-4bfd-b20f-bedc16b70fdb
147444345732071446476399432007489803501,5,146261192473366111135329720915904098576,151739332144336147357751218681445514068,6.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,149439573744357823517566453987701084294,133006839611232086563486291675975336885,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,1,0,0,0,0,0,0
147444345732071446476399432007489803501,5,149832096819899841918980462376771234481,139226397773761231703776665086299037966,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,1,0,0,0,0,0,0
147444345732071446476399432007489803501,5,151739332144336147357751218681445514068,277571075826254762533973338928003681878,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,154190208446496852276784828394332851386,-1,1.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,155983465642597914656252740339398298340,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0
147444345732071446476399432007489803501,5,160945513923162338462928943240242516433,225230267443488795553364034785142655675,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,161033688071699168251262131789681811685,102791329747570101400175766977930966760,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,162800649664319029642198415694764854835,46665561627653219779574752096272683202,10.0,1,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0
147444345732071446476399432007489803501,5,164049376005011385868850379895446951642,50831337730849944321952841902339968884,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,166428768197346947766025182063356402723,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,174520042740492656289758642405319005585,251199031965794254480841707643490226900,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,179205718747524978338704058995477053561,277571075826254762533973338928003681878,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,182167550013718852784285584700501604816,166428768197346947766025182063356402723,13.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,184108396768220220354956718327805486075,133006839611232086563486291675975336885,6.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,187012557101845112357013144759492416141,133006839611232086563486291675975336885,14.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,187162452946075862154820870618876536480,46665561627653219779574752096272683202,10.0,1,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0
147444345732071446476399432007489803501,5,187440754951979410005507210106285437022,133006839611232086563486291675975336885,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,189835263235752847486469948973104148938,166428768197346947766025182063356402723,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,191417096488317237627476977756535213748,269060504179808300657734787876250564146,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,191974660172806353539688166385424104695,50831337730849944321952841902339968884,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,192287231604496478895303336089008058132,46665561627653219779574752096272683202,10.0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
147444345732071446476399432007489803501,5,196628835498355607299640273665850506920,132558500033242773232985224394394040414,13.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,200592460974935308761528372727109164133,269060504179808300657734787876250564146,11.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,201479777505607647436066668284647831322,30626059837473805841951370638162281190,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,206613129683730413173719092615162857235,269060504179808300657734787876250564146,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,214027231742316649671432079012337694969,132558500033242773232985224394394040414,10.0,1,188667050206471969165674049912425239042,0,0,0,1,0,0,0,0,0,0,0,0,1
147444345732071446476399432007489803501,5,215338285598269368936624601833863383339,225230267443488795553364034785142655675,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,215339009106190076641035966966229765347,225230267443488795553364034785142655675,10.0,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0
147444345732071446476399432007489803501,5,220306460203551900655244166394347830397,46665561627653219779574752096272683202,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,225230267443488795553364034785142655675,269171309819458300501565234849742680982,1.0,2,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,228509176043732488400329951253367200207,50831337730849944321952841902339968884,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,228657344006269350703349502589075111517,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,228810917681500856915425632329624302465,225230267443488795553364034785142655675,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,231258759316836822627882679423761874584,225230267443488795553364034785142655675,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,239478318549384901978691887413216806476,151739332144336147357751218681445514068,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,241405932572973731168897602139020712364,50831337730849944321952841902339968884,2.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,245270591548437876494632342910449107249,166428768197346947766025182063356402723,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,245498190852104957093230115786780931561,303400129384899808369412048150574604940,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,246821568075317906042691929023261787314,102791329747570101400175766977930966760,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,1,0,0,0,0,0,0
147444345732071446476399432007489803501,5,250292632292332494050685944203016774301,151739332144336147357751218681445514068,10.0,1,188667050206471969165674049912425239042,0,0,0,1,0,1,0,0,0,0,0,0,0
147444345732071446476399432007489803501,5,251199031965794254480841707643490226900,154190208446496852276784828394332851386,2.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,262344544292610307444484478870649127217,269060504179808300657734787876250564146,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,263869251240911900621893401219798518483,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,263912827324990740670395444911923363270,50831337730849944321952841902339968884,2.0,1,188667050206471969165674049912425239042,0,0,1,0,0,0,0,0,0,0,0,0,0
147444345732071446476399432007489803501,5,269060504179808300657734787876250564146,-1,11.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,269171309819458300501565234849742680982,303400129384899808369412048150574604940,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,269995509103865777849418293885295432370,225230267443488795553364034785142655675,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,272851883591764673519541855626010048833,220306460203551900655244166394347830397,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,277571075826254762533973338928003681878,303400129384899808369412048150574604940,14.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,279310592190494625421753456796441978554,-1,-1.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,283523765044207519182238453915298777039,269995509103865777849418293885295432370,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,284783844700651573274183847046194088199,102791329747570101400175766977930966760,10.0,1,188667050206471969165674049912425239042,0,0,0,1,0,0,1,0,0,0,0,0,0
147444345732071446476399432007489803501,5,286392694998912974195611125270480071126,50831337730849944321952841902339968884,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,288233401979441246999260752448566156193,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,292103708979321264495268071148077242344,50831337730849944321952841902339968884,12.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,293895070633481161101529423363575381373,133006839611232086563486291675975336885,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,296022443714261881041805602868754294989,225230267443488795553364034785142655675,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,303400129384899808369412048150574604940,-1,-1.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,303862531889826098091151551011430669249,269060504179808300657734787876250564146,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,304777279272467997232570360510679472631,50831337730849944321952841902339968884,10.0,1,188667050206471969165674049912425239042,0,0,1,0,0,0,0,0,0,0,0,0,0
147444345732071446476399432007489803501,5,312570056357769628239488414557505793703,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0
147444345732071446476399432007489803501,5,328308971635777821962004637334290189933,286392694998912974195611125270480071126,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,329908791155768238388946602629111852798,50273973478405706248327028447573058532,10.0,1,188667050206471969165674049912425239042,0,0,0,0,0,0,0,0,0,1,0,0,0
147444345732071446476399432007489803501,5,330513220555497393188408628186637721856,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0
153799561533036565620849551685773525107,4,21831593133420521854917534276523134007,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,50831337730849944321952841902339968884,225230267443488795553364034785142655675,12.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,55975307838590145973279992731224769853,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,94263815134630781186594197421048272096,251199031965794254480841707643490226900,10.0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0
153799561533036565620849551685773525107,4,118964379506845452578659965546456294671,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,121519525680253297811590570504136765077,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,136583994334931923942527959073293487865,251199031965794254480841707643490226900,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,164049376005011385868850379895446951642,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,166428768197346947766025182063356402723,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,174520042740492656289758642405319005585,251199031965794254480841707643490226900,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,182167550013718852784285584700501604816,166428768197346947766025182063356402723,13.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,189835263235752847486469948973104148938,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,191974660172806353539688166385424104695,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,228509176043732488400329951253367200207,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,241405932572973731168897602139020712364,50831337730849944321952841902339968884,2.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,245270591548437876494632342910449107249,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,251199031965794254480841707643490226900,154190208446496852276784828394332851386,2.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153799561533036565620849551685773525107,4,292103708979321264495268071148077242344,50831337730849944321952841902339968884,12.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
153809987666773444079912088447507496484,8,277571075826254762533973338928003681878,303400129384899808369412048150574604940,14.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155732246461541837122709986154470053375,12,57191163501301922173810405330670924740,220306460203551900655244166394347830397,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155732246461541837122709986154470053375,12,231258759316836822627882679423761874584,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,19070315760616304144432208918563985188,182167550013718852784285584700501604816,6.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,30626059837473805841951370638162281190,-1,1.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,50831337730849944321952841902339968884,225230267443488795553364034785142655675,12.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,118964379506845452578659965546456294671,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,125004131559677486913387065508388805951,132558500033242773232985224394394040414,10.0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1
155838789297694632712426297915639333335,11,132558500033242773232985224394394040414,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,164049376005011385868850379895446951642,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,166428768197346947766025182063356402723,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,182167550013718852784285584700501604816,166428768197346947766025182063356402723,13.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,189835263235752847486469948973104148938,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,191974660172806353539688166385424104695,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,196628835498355607299640273665850506920,132558500033242773232985224394394040414,13.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,201479777505607647436066668284647831322,30626059837473805841951370638162281190,10.0,1,59007025777816148058261516490325545403,0,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,214027231742316649671432079012337694969,132558500033242773232985224394394040414,10.0,1,257680790331017445265978638698467323013,0,0,0,1,0,0,0,0,0,0,0,0,1
155838789297694632712426297915639333335,11,225230267443488795553364034785142655675,269171309819458300501565234849742680982,1.0,2,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,241405932572973731168897602139020712364,50831337730849944321952841902339968884,2.0,1,24489602177684795349510271624504105892,0,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,245270591548437876494632342910449107249,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,269995509103865777849418293885295432370,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,277571075826254762533973338928003681878,303400129384899808369412048150574604940,14.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,283523765044207519182238453915298777039,269995509103865777849418293885295432370,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,288233401979441246999260752448566156193,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
155838789297694632712426297915639333335,11,292103708979321264495268071148077242344,50831337730849944321952841902339968884,12.0,1,240594189129054494935261269153125396728,0,0,0,0,0,0,0,0,0,1,0,0,0
156192354811236288457771867346167727387,13,34243336909813573891256727474814449491,106034236332594801533119361560923738039,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156192354811236288457771867346167727387,13,50831337730849944321952841902339968884,225230267443488795553364034785142655675,12.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156192354811236288457771867346167727387,13,225230267443488795553364034785142655675,269171309819458300501565234849742680982,1.0,2,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,19070315760616304144432208918563985188,182167550013718852784285584700501604816,6.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,21831593133420521854917534276523134007,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,30626059837473805841951370638162281190,-1,1.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,47732073549538324774129352095172768939,50831337730849944321952841902339968884,10.0,1,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0
156643063255041948655678789907452999386,4,50831337730849944321952841902339968884,225230267443488795553364034785142655675,12.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,55975307838590145973279992731224769853,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,75239828157792444036679632407222929556,46665561627653219779574752096272683202,3.0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
156643063255041948655678789907452999386,4,76194474048497938641747346622614620264,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,94263815134630781186594197421048272096,251199031965794254480841707643490226900,10.0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0
156643063255041948655678789907452999386,4,111461190203492293692646587670596085805,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,118964379506845452578659965546456294671,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,121519525680253297811590570504136765077,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,125004131559677486913387065508388805951,132558500033242773232985224394394040414,10.0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1
156643063255041948655678789907452999386,4,125690804961605852776225881831164227640,50831337730849944321952841902339968884,10.0,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0
156643063255041948655678789907452999386,4,132558500033242773232985224394394040414,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,136583994334931923942527959073293487865,251199031965794254480841707643490226900,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,164049376005011385868850379895446951642,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,166428768197346947766025182063356402723,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,174520042740492656289758642405319005585,251199031965794254480841707643490226900,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,182167550013718852784285584700501604816,166428768197346947766025182063356402723,13.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,189835263235752847486469948973104148938,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,191417096488317237627476977756535213748,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,191974660172806353539688166385424104695,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,196628835498355607299640273665850506920,132558500033242773232985224394394040414,13.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,200592460974935308761528372727109164133,269060504179808300657734787876250564146,11.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,206613129683730413173719092615162857235,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,214027231742316649671432079012337694969,132558500033242773232985224394394040414,10.0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1
156643063255041948655678789907452999386,4,220306460203551900655244166394347830397,46665561627653219779574752096272683202,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,225230267443488795553364034785142655675,269171309819458300501565234849742680982,1.0,2,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,228509176043732488400329951253367200207,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,228657344006269350703349502589075111517,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,241405932572973731168897602139020712364,50831337730849944321952841902339968884,2.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,245270591548437876494632342910449107249,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,251199031965794254480841707643490226900,154190208446496852276784828394332851386,2.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,262344544292610307444484478870649127217,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,263912827324990740670395444911923363270,50831337730849944321952841902339968884,2.0,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0
156643063255041948655678789907452999386,4,269060504179808300657734787876250564146,-1,11.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,279310592190494625421753456796441978554,-1,-1.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,283523765044207519182238453915298777039,269995509103865777849418293885295432370,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,286392694998912974195611125270480071126,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,288233401979441246999260752448566156193,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,292103708979321264495268071148077242344,50831337730849944321952841902339968884,12.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,296022443714261881041805602868754294989,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
156643063255041948655678789907452999386,4,304777279272467997232570360510679472631,50831337730849944321952841902339968884,10.0,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0
159168072461352541727871252918056480320,6,46665561627653219779574752096272683202,277571075826254762533973338928003681878,3.0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
159168072461352541727871252918056480320,6,130454594885605584952866731664690545355,46665561627653219779574752096272683202,3.0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
159168072461352541727871252918056480320,6,162800649664319029642198415694764854835,46665561627653219779574752096272683202,10.0,1,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0
159168072461352541727871252918056480320,6,274667568724173074078553776185025014030,46665561627653219779574752096272683202,3.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
160816353835311380271147392267225267822,11,30626059837473805841951370638162281190,-1,1.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
160816353835311380271147392267225267822,11,196096191205409520160906903316187799828,201479777505607647436066668284647831322,4.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
160816353835311380271147392267225267822,11,201479777505607647436066668284647831322,30626059837473805841951370638162281190,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
160816353835311380271147392267225267822,11,269171309819458300501565234849742680982,303400129384899808369412048150574604940,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
164242804178938428811956822921276521112,7,35866682272544612166678481430540970953,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0
