userapproleid,workappid,workappname,workappcategoryid,userid,typeofworkname,userroleid,permissionlevelid,permissionlevelisprivileged
e7f08e5d-f885-456a-88e4-3e497d07a2ad,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,0e58cf28-dc3e-4099-95da-e68422031724,ITAndOrganization,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
f38f2103-30f4-4d9e-bd62-42bc4d60306f,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,834b566e-53dd-493b-a77d-6378867a5591,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
089336fc-a52f-4b82-9a5d-a72e8add55f9,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,7b6ac2b4-199f-4738-842e-0a5838efd6da,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
1904d08c-0c64-48f9-8d0d-99c5ca9c5dd3,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,c68bc2fd-cef7-42d2-9f75-7e0bfba57dc6,BusinessDevelopment,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
2ab3489f-cc37-43ee-9d49-30925f1a7035,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,c68bc2fd-cef7-42d2-9f75-7e0bfba57dc6,BusinessDevelopment,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
3d42c0f3-c5f3-4b1b-9034-7671d7d1e96f,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,adfad123-7082-475f-b4ae-87d6138b7e98,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
4a24b84f-eff0-48aa-88dd-cc30b2b35fb0,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,f8a687e5-adc2-4583-a63e-7a36efd0e100,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
52c01b94-9280-4ef8-9380-e76e68adfecb,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
5d8e2ab8-da33-4201-9f78-9c5899d41975,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,a200a52e-7e1f-462d-9583-60c06a1c092b,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
156f75af-9270-442e-ba02-599636fb36f0,0a42117d-03f3-413c-9a0c-c7265e64605e,Bird Eats Bug,2,389aa9ef-300b-4b2c-b757-5cb5d9edc894,Design,1,,
66fb2b68-e7d7-417d-8b3e-14e6e5c00014,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,4d7c5b08-1ced-44a4-87f0-c19237e8648e,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
8689e47e-7980-4095-a4b4-669725ed82b1,387edef6-1069-439e-a14a-67788b0c9797,Guru,13,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,eb5b1b14-ea19-4bcb-9041-5535d9950403,False
f569b3a1-d5a1-4e13-ba83-f691801e2c70,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,a200c8da-724c-4fe5-be84-89d7ecaa0ce3,Other,1,,
9434fae4-9a34-4195-8641-3484269e8d7d,9bfda921-4859-43c3-b3f1-b526385d9002,Supermetrics,12,7914fa7c-dfff-4477-aba6-b2b92adfd1d1,Other,1,,
5218f1b2-a986-42ab-b0a5-29217d01fbdb,7b900372-e3e1-435e-be81-d5c256ef7a98,Amplitude,7,68be0762-db03-4de1-a241-e0c1e149610e,Other,1,,
6b673002-ff88-4c04-afc5-29e38983b579,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,d0d23ea2-3b44-4e8b-86f5-9926532c0e56,SoftwareDevelopment,1,,
109fb42e-4611-46f3-b55c-89781fa84908,753d7586-4d85-4280-b26a-8f181d4c01d7,Chargebee,11,63b9d6a5-4ba0-4beb-b37c-e3b3e9a7f85e,Other,1,,
1598cf52-6bac-43a7-85d4-49c3fb34bd2f,753d7586-4d85-4280-b26a-8f181d4c01d7,Chargebee,11,8ed0f119-959b-4b7e-98e6-e0dce7a6b1ca,Other,1,,
1b7e00e3-6584-410b-8120-cf43992d0803,753d7586-4d85-4280-b26a-8f181d4c01d7,Chargebee,11,cb1f3e5b-79fe-411a-a44a-794efc0492b2,Other,1,,
0ce9ebf5-19b3-45c5-a625-8d6e066378c0,31a2711e-4bf8-4930-9569-91b66eef2d08,Apple Account,26,8a81fcc8-88ac-433a-9b5a-81ba34bba3fb,ITAndOrganization,1,,
ae07bda4-c856-4041-924e-d2deae72fd02,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,bcfb2c7b-f471-4564-8d15-db40c73752d4,BusinessDevelopment,1,,
aed5e028-ec1f-4f57-b106-7cd99b63f229,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,106c9ca5-2577-4296-9c20-627794a00c37,Other,1,,
f4e1bdb4-e6a8-42a4-a283-5e10ea53c455,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,2b069e10-2a1b-486f-ba35-332bc28d33c4,Other,1,,
40d10c06-a539-4b10-9ddd-54c7a40fd464,d42c8cf8-dc1b-4e17-ac45-b99940dc3078,GoCardless,11,170a5d54-967f-430c-b607-9775bf0a42e6,Administration,3,,
7729187c-f3eb-42fa-ad65-00ac272bf267,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,b429d8b2-6d41-4b0a-af1c-14544e82064c,Other,1,,
7694edb9-9792-44a1-9bc8-e1b7d0884862,31a2711e-4bf8-4930-9569-91b66eef2d08,Apple Account,26,ac05cd76-0d2e-40ad-a68f-536f6d42be5d,Other,1,,
bec917f9-a539-401f-8df1-9cccc7091672,31a2711e-4bf8-4930-9569-91b66eef2d08,Apple Account,26,36c1b83b-d3e6-4e67-87b4-9f7227eec62a,Other,1,,
e20f78c3-8215-405a-991c-587eb6c3aff7,31a2711e-4bf8-4930-9569-91b66eef2d08,Apple Account,26,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,,
1b02b3cf-da43-4d75-8230-17adeeeb5c70,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,6224a41c-fcb8-4c8d-bde6-faddbb5682cb,Design,1,,
8e9ebfac-ab28-4c41-b11f-b09b258424cd,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,86d1c418-30f7-4e99-864b-775c9b9c0079,Other,1,,
087f5ad3-c2c2-406f-ad3a-eff1875ddfb9,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,48e1354c-c429-48d0-b4cf-65169ffb8046,Other,1,,
6a70d3de-e024-4a09-b38a-1516a7b7c6e5,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,263dc271-8906-48e4-bd6b-2347ff78cf74,Sales,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
6e70af04-0a6f-4d3e-932b-ed9536ec6cbc,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,5e8f2b22-e128-4269-893d-971ddc623038,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
b65ec767-8ab8-4d75-95ee-d86c0bdd6fb2,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
1b5b38d0-46e7-4b52-811d-31e5fe55633d,2eef4e1d-2781-44bd-92e9-e9663ca14986,DATEV Smart-IT,11,6224a41c-fcb8-4c8d-bde6-faddbb5682cb,Design,1,,
7a1fafaf-a614-422c-8068-5c7213e2a4f4,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,5e8f2b22-e128-4269-893d-971ddc623038,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
8a8bc820-3ed7-4f22-9900-e42060618cc0,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,a200a52e-7e1f-462d-9583-60c06a1c092b,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
b4fdb09a-2f40-4fc0-a7be-eb6713cb3084,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,53daa4f6-6a3e-486b-84c5-eaf2b176e82d,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
c4df59f4-2dfd-4bee-93e5-a057327ef967,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,25d26a43-a2be-4cae-8749-2026342a23e4,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
72e231df-9a7b-4e7f-a105-ba385ebce1c8,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,263dc271-8906-48e4-bd6b-2347ff78cf74,Sales,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
d190c7b6-ae1c-40eb-a60e-dc59e870c52f,b8177d69-82ad-467b-91e5-71df1b3fa13c,Intercom,16,ac23613a-58cc-450a-8ffb-8a37d199b381,Other,1,,
5135da5a-f41a-4b25-8d1c-241132d2252c,ef57e52f-7574-46bf-9de9-bf931f7be25d,The Noun Project,6,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,,
1b784342-6865-4c04-9848-fb62ba72b865,14b09e98-98e0-47f7-a4fb-89314b813a4c,Google Looker Studio,7,231b75d3-0305-40e5-ac91-ca70796a90c2,Design,2,,
c61c6f11-4957-4bef-a498-b315f5a6d302,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,f8321f3a-1aa9-401d-b425-57e94ff9aefe,Other,1,,
751dacea-8fe6-4066-b851-4d43f25d1831,a396caea-1d6a-42c3-b28f-fa510cf419b6,Elastic Cloud,8,8cb14ef1-5434-4e55-a75d-a269d9a8128d,SoftwareDevelopment,1,,
688da43e-f52c-430f-abc7-56aa8d0a4d63,06efccf8-6904-4f36-930e-cc1459dc7bce,Sentry,2,bc4c9b87-af39-4ecc-a9aa-8a8402d5a29d,Other,1,1023066c-083f-4ec7-a58f-2ad38de6a19d,False
f5711ff3-6f9e-4455-b193-066b4e0c5a84,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,c55db8ab-0c22-4b66-a198-c021d7894131,Other,1,,
fcd3541a-d30a-4b64-b834-04f7bbf7e3bc,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,b429d8b2-6d41-4b0a-af1c-14544e82064c,Other,1,,
13357889-ff46-4fb7-8912-51b4432b300c,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,,
2e3a3711-5795-4a58-a316-eef1abb6881c,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,8cb14ef1-5434-4e55-a75d-a269d9a8128d,SoftwareDevelopment,1,,
374c142f-3f54-43b6-b2e5-d143473e0927,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,68be0762-db03-4de1-a241-e0c1e149610e,Other,1,,
3b251da8-bc60-4b2d-bd6b-3a3e19206675,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,25d26a43-a2be-4cae-8749-2026342a23e4,Other,1,,
6a216241-1e53-45c5-92c3-25fb4cc6eff1,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,ac05cd76-0d2e-40ad-a68f-536f6d42be5d,Other,1,,
7014e8bd-0a79-4d0a-8934-794b706de514,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,39252591-6838-4dde-9035-bd0faeba5f3f,Other,1,,
78924d71-e5a9-4a60-8c01-652d5f5e2731,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,3798b13e-695e-4fa2-87e0-a4ea97cc67ce,Other,1,,
a046d774-e75c-4f3a-b771-af4f83c43a3b,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,48e1354c-c429-48d0-b4cf-65169ffb8046,Other,1,,
aaccdb98-72f9-4728-9120-24f05b0da7bc,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,d54cb0df-1c70-4575-9406-e02e3b2747cf,Other,1,,
c746caab-9a57-42a3-989e-d8b037aac089,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,,
d1d84f5f-0038-4d16-afc4-239375ebc00e,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,86d1c418-30f7-4e99-864b-775c9b9c0079,Other,1,,
dd06464c-9ade-44f2-bffd-1dfdc0245b62,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,a200a52e-7e1f-462d-9583-60c06a1c092b,Other,1,,
f789bb5c-bee7-40a7-a641-2be7282db8d4,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,4d7c5b08-1ced-44a4-87f0-c19237e8648e,Other,1,,
4c90859b-6490-4428-a29c-e63967d64600,27ee26d0-8e83-45f5-b6e8-3033f7db0142,Chargebee RevRec,11,170a5d54-967f-430c-b607-9775bf0a42e6,Administration,3,,
036bf2d5-71c8-4657-961c-dbe35d929cc8,8b034d9e-e4c5-408b-bdec-09f647fdc94d,Calendly,9,644a8c7f-2bba-4619-a9bb-51ff9cc37ad4,Other,1,,
0078b6e5-0d48-4a49-a884-7a96b841b3dd,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,64102f7e-5741-433f-a3c7-1e41366943b5,ITAndOrganization,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
596f4837-66d4-4766-8949-c713811f848b,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,170a5d54-967f-430c-b607-9775bf0a42e6,Administration,3,68a91472-05c0-46dd-8fa9-85ffefc31220,False
706ed278-9e9f-4bef-b026-0a0bae21ed47,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,5ef65be4-b915-4190-9ae2-d7106ecd669c,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
f5dcf366-b590-4573-9e0c-ab29ecb5995b,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,8d03c6ba-0714-48ab-81ca-52215fd5b05e,Other,1,,
271081b7-2519-4102-9afb-dd73eeefed42,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,68be0762-db03-4de1-a241-e0c1e149610e,Other,1,,
79523cf3-876b-4cb7-8976-3d07e73d1c8a,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
cd524725-e215-482d-b041-985bec127d41,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,4d54e3d6-efc7-4ac5-83d1-640cae31b6e8,Other,1,,
388d2169-15e1-47e7-b6cb-1481b5ad16fe,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,5054b208-b9a0-4116-aa59-cded92862e6d,Other,1,,
e9b911e9-9ed8-46e4-8d16-8c80239ccc51,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,3798b13e-695e-4fa2-87e0-a4ea97cc67ce,Other,1,,
1c154f17-71ff-4421-bb33-a2851b91d385,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,6e08e18b-1787-42bd-a860-fd3cb696f110,ITAndOrganization,1,,
cef73b8b-e3ac-4b79-a3af-44e45d23b21b,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,53daa4f6-6a3e-486b-84c5-eaf2b176e82d,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
0368d03d-5e4b-4d03-a9b0-29d2955395b9,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,ac23613a-58cc-450a-8ffb-8a37d199b381,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
0d0d0284-0290-4d1c-863d-e8d80e50e633,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,4d54e3d6-efc7-4ac5-83d1-640cae31b6e8,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
1eef588b-c307-4759-90e2-8fbeee65800e,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,e499cb7f-827c-4204-b299-b92d25791bc1,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
298b3007-b058-4b6b-b649-33aa071a5bce,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,906cf983-4131-4904-b47e-efc5a5bd7cf7,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
3a0ba5b6-7dac-42cf-a29d-30c1fcd7bada,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,ac23613a-58cc-450a-8ffb-8a37d199b381,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
5a40db28-7283-4f27-9f85-635b33adfb32,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,15f37e29-d8f6-465e-a6ce-9511d2dca32e,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
60b06d21-a2c3-4212-a66c-285659bb4769,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,4d54e3d6-efc7-4ac5-83d1-640cae31b6e8,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
1c179466-1893-4566-a73c-9336865da967,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,231b75d3-0305-40e5-ac91-ca70796a90c2,Design,2,,
1e51dab9-eeb7-4550-9114-1b8210c5ea9d,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,5e07d690-586a-49ce-9c1d-d37ebecf726e,Design,1,,
06cf9b80-8312-40a9-a25a-ebc4f98fbbf7,75d85b4a-d0c0-429e-8588-3576613736da,DemoDesk,4,906cf983-4131-4904-b47e-efc5a5bd7cf7,Other,1,,
0a0549af-f963-47c4-9ad2-d695be527273,18d7fe96-870d-4f85-b712-2267dd0a13cc,Coda,9,ca808231-fab0-4f64-9bbb-52caddc97396,Other,1,,
bb0b0130-bfa2-4151-890a-5bfa16c27506,6a934c67-3e88-4602-9c69-c3ff52e0afb6,Grain,9,25d26a43-a2be-4cae-8749-2026342a23e4,Other,1,,
266e4e17-94cc-4f20-9280-cc29ce134b26,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,389aa9ef-300b-4b2c-b757-5cb5d9edc894,Design,1,,
2ba16771-3cc8-426a-817c-af0579a23fd0,7f6074d3-556f-450c-9ad9-05527558e0d2,Lokalise,12,6224a41c-fcb8-4c8d-bde6-faddbb5682cb,Design,1,,
5095791c-c464-453d-bebb-9b75ab619718,02b21530-9903-4bff-b59c-ede4eabff49d,Awesome Screenshot,9,ac05cd76-0d2e-40ad-a68f-536f6d42be5d,Other,1,,
addc0bf4-4112-4002-8c23-8437f0ecd0ac,18533329-2ecd-4a73-abec-bc040a7cba4f,NordVPN,5,e440bd4b-5f35-4670-90b1-1d89b07f228c,,1,,
0fab4d18-a444-4114-b7aa-f8e489f9cd9b,75d85b4a-d0c0-429e-8588-3576613736da,DemoDesk,4,93ed5612-9ede-4dcf-8a87-e5596e3a7ea8,ServiceAndSupport,1,,
0ff791e8-7c60-4a91-871f-7fde64ff0592,75d85b4a-d0c0-429e-8588-3576613736da,DemoDesk,4,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
12ef0e27-cc6c-4c8e-b5f5-e7a7e3db61da,18d7fe96-870d-4f85-b712-2267dd0a13cc,Coda,9,48e1354c-c429-48d0-b4cf-65169ffb8046,Other,1,,
13aed416-75d8-4dd7-a76e-4ea0786c3b05,75d85b4a-d0c0-429e-8588-3576613736da,DemoDesk,4,2a1c73c0-2f69-49db-a136-dc47620c053d,Other,1,,
1dc7aa5f-64be-4379-a00b-2bff0af5782f,75d85b4a-d0c0-429e-8588-3576613736da,DemoDesk,4,d54cb0df-1c70-4575-9406-e02e3b2747cf,Other,1,,
9dcb952e-5d7d-4c98-bf8c-37374f7fe63c,77bea7db-961a-4a74-9301-8b0eaf636e40,Mobbin,6,6224a41c-fcb8-4c8d-bde6-faddbb5682cb,Design,1,,
0f751922-29d8-4fb2-92bf-86756b152df7,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,5e07d690-586a-49ce-9c1d-d37ebecf726e,Design,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
71f8621c-5e1d-49dd-9f19-aea74e5afc24,936a6328-2eae-4883-90f3-b08653640d42,ClickUp,9,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,,
2c59d0b0-4f27-4833-b6e7-bdeefd8779d1,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,b429d8b2-6d41-4b0a-af1c-14544e82064c,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
8e9700af-9d7c-475b-8a74-b3b334738d9d,13138f2f-f957-47c4-ab9b-2712b4b0d389,Coefficient,7,d54cb0df-1c70-4575-9406-e02e3b2747cf,Other,1,,
d8c5dbb5-e279-4d41-acb5-88d2860e0065,6d5282b1-a2e3-4113-8eae-e6ff37cbdd40,HubSpot,4,263dc271-8906-48e4-bd6b-2347ff78cf74,Sales,1,,
71a913ac-8814-48b6-9a3f-67af99edd4b3,87f9290c-832e-423a-af03-3357205736ec,Trello,9,deb3d94e-a06f-4cb5-90fc-66205ec6a8cd,Other,1,,
05ea3489-3981-4ee7-98de-37e7277deb84,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,834b566e-53dd-493b-a77d-6378867a5591,Other,1,,
1c109294-badf-4913-b6a8-766311719107,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,24342de3-3fe3-401f-9ef7-2e3f3d0cfc70,Other,1,,
518671ae-8369-40f1-aa82-3a7f05fcde53,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
5e51f7ec-7635-4db5-bb21-fbeecc06859f,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,b9b01ad9-eb60-4917-8f96-35cf86f544b2,Other,1,,
5e84f205-a422-4e13-9e9f-05a593fe6344,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,96e8b3e5-85ee-49a3-86e2-027b4c1c9c65,ProductManagement,1,,
96027f7b-6c5c-4b9d-953a-1a2a7c5c3a2c,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,70b89cb8-74c5-4d17-af7e-ea977a4daab1,Other,1,,
997047c6-77d7-448b-b273-48bd709751be,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,e499cb7f-827c-4204-b299-b92d25791bc1,Other,1,,
b56e0290-31fb-491a-ac91-e9f48d023be6,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,7559529e-8054-4a25-b72c-0a4c32bf4ae4,Other,1,,
2e7c6f8b-ba5c-4f9d-8d0a-d09a7d281574,8b034d9e-e4c5-408b-bdec-09f647fdc94d,Calendly,9,4fb8d8bd-3e4e-4f9c-8524-0ab83e487505,Other,1,094bd399-888e-47f1-ad9d-075126cdcd4c,False
f31358b0-29a5-4332-a2e3-b02a568cee95,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,3419fd3b-ff30-42cf-b382-8bdc69831017,Other,1,,
93559ec7-eeb4-494a-8fa5-cdd722304d4f,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,6277e19c-1b8a-4c19-a371-4ba7e31e9262,Other,1,,
6c20738e-f58b-41d1-9632-d032a5cca19c,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,15f37e29-d8f6-465e-a6ce-9511d2dca32e,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
7fc7c88c-30eb-45c9-8846-fff2fdbeeeae,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,706d03d6-b791-4189-99b2-c30154dad086,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
9603bcd7-9ed7-4380-a5df-8e7a40441b5e,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,24342de3-3fe3-401f-9ef7-2e3f3d0cfc70,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
aa068095-562b-4452-9fc2-913b5584673f,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,d7753a0a-0229-4271-8f13-89171a26a9d6,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
c783fc8e-870c-40a0-b08b-33fe775337fc,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,6c6f0d75-d0c5-4130-8a9b-f9cf5bd28def,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
cb8ae5f8-4ca5-4b85-89b9-9baa43be4527,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,d2214369-7dca-4090-8425-ec7e8b9b26ba,,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
d1e90dad-a994-45e8-8ba0-500d2772e0f7,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,706d03d6-b791-4189-99b2-c30154dad086,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
e22dcf9e-4ad5-4dd2-bc7f-f28539e7245e,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,6277e19c-1b8a-4c19-a371-4ba7e31e9262,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
a687f38d-f534-4c04-b085-a5eb97c44537,45b3c470-ced1-419c-bc72-026adc589303,kiwi.ki,20,15f37e29-d8f6-465e-a6ce-9511d2dca32e,Other,1,,
06d7f5c2-0e7e-4f67-a8d2-084e1642c81b,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,3419fd3b-ff30-42cf-b382-8bdc69831017,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
2e54af34-baa4-437f-b2f0-bb654bf26f80,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,9b703dc8-34a6-44b0-8cf2-eb8508178713,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
44693f67-ed52-4dec-81dc-f35ec6af562d,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,48789c28-24f1-4af7-9b43-3bab14219b53,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
53829318-55e8-4913-8033-c8215b3aeeaf,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,cd455c7e-1a73-4db6-b138-2e399e3c3941,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
83fc9296-cd20-4157-9846-b766195356d1,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,64102f7e-5741-433f-a3c7-1e41366943b5,ITAndOrganization,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
b9555d19-6c96-4e25-ab66-0b301c833b5e,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,70b89cb8-74c5-4d17-af7e-ea977a4daab1,Other,1,c1201abb-fdc1-4802-be61-9b5770d29a47,False
c10f2999-8d83-42d8-9109-0eda8a6c288d,6eecbf80-b3e7-4035-8e9f-e657c609d4ed,1Password,5,70b89cb8-74c5-4d17-af7e-ea977a4daab1,Other,1,8deff3c0-2e1a-4f56-a4fc-ed59ed115202,False
52f7d85a-991d-4fdd-b687-5edb9f758ffc,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,a104253c-6316-4b7e-bcfe-5ec09c0638f9,Other,1,591dade6-b771-43aa-9b5a-4aa7e20335ac,False
